file_path,commit_count,additions,deletions,total_churn,unique_contributors
bin/update_openapi_schema,2,13,1,14,2
src/frontend/src/locales/en/sdk.json,2,12,2,14,2
src/frontend/src/locales/nl/sdk.json,2,12,2,14,2
src/helm/env.d/dev-dinum/values.secrets.yaml,2,13,1,14,1
src/helm/extra/templates/keydb.yaml,2,7,7,14,2
src/helm/extra/templates/summary_keydb.yaml,2,7,7,14,2
src/summary/summary/core/celery_config.py,2,13,1,14,1
src/backend/core/migrations/0002_create_pg_trgm_extension.py,1,14,0,14,1
src/frontend/src/components/BackToHome.tsx,1,14,0,14,1
src/frontend/src/features/rooms/livekit/hooks/useHasScreenRecordingAccess.ts,1,9,5,14,1
src/frontend/src/styles/a11y.ts,1,14,0,14,1
src/frontend/src/utils/translation.ts,1,14,0,14,1
src/helm/meet/templates/media_files_svc.yaml,1,14,0,14,1
src/helm/meet/templates/media_svc.yaml,1,14,0,14,1
src/backend/meet/celery_app.py,3,7,6,13,1
src/frontend/src/features/recording/components/RecordingProvider.tsx,2,13,0,13,1
env.d/production.dist/kc_postgresql,1,13,0,13,1
src/frontend/src/features/reactions/hooks/useReactionsToolbar.ts,1,13,0,13,1
src/frontend/src/features/subtitle/hooks/useAreSubtitlesAvailable.ts,1,13,0,13,1
src/frontend/visio/index.html,1,13,0,13,1
src/frontend/visio/tsconfig.node.json,1,13,0,13,1
src/sdk/consumer/index.html,1,13,0,13,1
src/sdk/library/tsconfig.node.json,1,13,0,13,1
docker/livekit/Dockerfile,4,9,3,12,1
src/backend/core/services/marketing.py,4,8,4,12,1
.sops.yaml,3,12,0,12,1
src/frontend/i18next-parser.config.json,3,10,2,12,2
src/frontend/src/features/recording/api/startRecording.ts,3,6,6,12,1
.github/ISSUE_TEMPLATE.md,2,6,6,12,2
src/frontend/src/api/fetchRoom.ts,2,6,6,12,1
src/frontend/src/api/fetchUser.ts,2,6,6,12,1
src/frontend/src/features/recording/hooks/useIsRecordingStarted.ts,2,0,12,12,1
src/frontend/src/features/rooms/navigation/navigateToNewRoom.ts,2,6,6,12,1
src/frontend/src/primitives/Separator.tsx,2,11,1,12,1
src/helm/extra/templates/secrets.yaml,2,12,0,12,2
src/frontend/src/features/rooms/livekit/hooks/useIsAdvancedConnectionObserverEnabled.ts,1,12,0,12,1
src/frontend/src/features/rooms/livekit/hooks/useIsRecordingStarted.ts,1,12,0,12,1
src/frontend/src/features/rooms/livekit/hooks/useResolveInitiallyDefaultDeviceId.ts,1,8,4,12,1
src/frontend/src/features/rooms/utils/getParticipantIsRoomAdmin.ts,1,12,0,12,1
src/frontend/src/features/rooms/utils/isSubsetOf.ts,1,12,0,12,1
src/frontend/src/stores/settings.ts,1,12,0,12,1
src/frontend/src/utils/parseLineBreaks.tsx,1,12,0,12,1
src/frontend/src/api/ApiRoom.ts,2,11,0,11,2
.github/PULL_REQUEST_TEMPLATE.md,1,11,0,11,1
env.d/production.dist/postgresql,1,11,0,11,1
src/frontend/src/api/ApiError.ts,1,11,0,11,1
src/frontend/src/api/mediaUrl.ts,1,11,0,11,1
src/frontend/src/features/rooms/livekit/hooks/useIsTranscriptEnabled.ts,1,11,0,11,1
src/frontend/src/navigation/getRouteUrl.ts,1,11,0,11,1
src/frontend/src/stores/keyboardShortcuts.ts,1,11,0,11,1
src/frontend/visio/tsconfig.json,1,11,0,11,1
src/mail/html-to-text.config.json,1,11,0,11,1
src/sdk/library/.changeset/config.json,1,11,0,11,1
src/sdk/library/tsconfig.json,1,11,0,11,1
src/frontend/src/features/auth/index.ts,8,7,3,10,2
src/frontend/src/features/settings/type.ts,4,10,0,10,2
docker/livekit/config/livekit-server.yaml,2,10,0,10,1
src/backend/meet/wsgi.py,2,5,5,10,1
src/frontend/public/assets/icon.svg,2,5,5,10,1
src/frontend/src/features/rooms/livekit/api/buildServerApiUrl.ts,2,5,5,10,1
src/frontend/src/features/rooms/navigation/navigateToRoom.ts,2,5,5,10,1
src/frontend/src/primitives/AlertDialog.tsx,2,5,5,10,1
src/frontend/src/primitives/Ul.tsx,2,9,1,10,1
src/frontend/src/utils/createRandomRoom.ts,2,5,5,10,1
src/backend/core/recording/enums.py,1,10,0,10,1
src/backend/demo/data/template/code.txt,1,10,0,10,1
src/frontend/src/features/recording/hooks/useMetadataCollectorEnabled.ts,1,10,0,10,1
src/frontend/src/primitives/useCloseDialog.tsx,1,10,0,10,1
src/frontend/src/utils/slugify.ts,1,10,0,10,1
src/frontend/visio/src/main.tsx,1,10,0,10,1
src/frontend/visio/vite.config.ts,1,10,0,10,1
src/helm/impress/generate-readme.sh,1,10,0,10,1
src/sdk/consumer/src/main.tsx,1,10,0,10,1
src/summary/summary/core/types.py,1,10,0,10,1
src/frontend/src/features/analytics/enums.ts,6,9,0,9,1
src/frontend/src/features/settings/index.ts,4,8,1,9,2
src/frontend/src/features/notifications/NotificationPayload.ts,2,9,0,9,2
bin/buildpack_postcompile.sh,1,9,0,9,1
docker/livekit/egress-example/room-composite-file.json,1,9,0,9,1
env.d/development/multi_user_transcriber.dist,1,9,0,9,1
src/frontend/src/hooks/usePrevious.ts,1,9,0,9,1
src/frontend/src/navigation/getRouteByName.ts,1,9,0,9,1
src/frontend/src/stores/ScreenSharePreferences.ts,1,9,0,9,1
src/frontend/src/stores/chat.ts,1,9,0,9,1
src/frontend/src/stores/hints.ts,1,9,0,9,1
src/frontend/src/stores/konami.ts,1,9,0,9,1
src/mail/bin/mjml-to-html,1,9,0,9,1
src/mail/mjml/partial/footer.mjml,1,9,0,9,1
src/sdk/library/src/vite-env.d.ts,1,9,0,9,1
src/frontend/src/utils/storageKeys.tsx,3,8,0,8,2
src/frontend/tsconfig.app.json,2,6,2,8,2
bin/pytest,1,8,0,8,1
env.d/production.dist/keycloak,1,8,0,8,1
src/frontend/public/assets/marianne.svg,1,8,0,8,1
src/frontend/src/features/home/components/JoinMeetingDialogContent.tsx,1,4,4,8,1
src/frontend/src/features/sdk/hooks/useIsSdkContext.ts,1,8,0,8,1
src/helm/meet/templates/backend_svc.yaml,1,4,4,8,1
src/helm/meet/templates/frontend_svc.yaml,1,4,4,8,1
src/sdk/library/.changeset/README.md,1,8,0,8,1
src/frontend/src/features/recording/hooks/useHasRecordingAccess.ts,3,4,3,7,1
env.d/development/crowdin.dist,2,5,2,7,2
src/frontend/src/features/analytics/hooks/useAnalytics.ts,2,4,3,7,1
src/helm/extra/Chart.yaml,2,6,1,7,2
bin/pytest-summary,1,7,0,7,1
docker/livekit/config/livekit-egress.yaml,1,7,0,7,1
docs/examples/postgresql.values.yaml,1,7,0,7,1
env.d/production.dist/hosts,1,7,0,7,1
src/frontend/@types/react-query.d.ts,1,7,0,7,1
src/frontend/src/features/reactions/hooks/useReactions.ts,1,4,3,7,1
src/frontend/src/features/rooms/livekit/hooks/useCanMute.ts,1,7,0,7,1
src/frontend/src/navigation/useMatchesRoute.ts,1,7,0,7,1
src/frontend/src/utils/capitalize.ts,1,7,0,7,1
src/sdk/consumer/.vite/deps/chunk-DEZHIYJM.js.map,1,7,0,7,1
src/sdk/consumer/.vite/deps/react-dom_client.js.map,1,7,0,7,1
src/sdk/consumer/.vite/deps/react.js.map,1,7,0,7,1
src/sdk/consumer/.vite/deps/react_jsx-dev-runtime.js.map,1,7,0,7,1
src/sdk/consumer/tsconfig.json,1,7,0,7,1
src/sdk/consumer/vite.config.ts,1,7,0,7,1
src/sdk/library/CHANGELOG.md,1,7,0,7,1
src/frontend/.env.development,4,4,2,6,1
docs/examples/helm/meet.values.yaml,3,3,3,6,3
src/frontend/src/features/auth/api/ApiUser.ts,3,6,0,6,2
src/frontend/src/main.tsx,3,4,2,6,2
.gitmodules,2,3,3,6,2
scripts/updatekeys.sh,2,3,3,6,2
src/frontend/src/features/reactions/constants.ts,2,6,0,6,2
src/frontend/src/features/shortcuts/types.ts,2,6,0,6,2
bin/compose,1,6,0,6,1
bin/manage,1,6,0,6,1
docker/dinum-frontend/logo.svg,1,6,0,6,1
docs/features/calendar_integrations.md,1,6,0,6,1
src/frontend/public/.wellknown/windows-app-web-link,1,6,0,6,1
src/frontend/src/assets/logo.svg,1,6,0,6,1
src/frontend/src/features/analytics/hooks/useIsAnalyticsEnabled.ts,1,6,0,6,1
src/frontend/src/features/layout/components/GridLayout.tsx,1,3,3,6,1
src/frontend/src/features/rooms/livekit/components/FocusLayout.tsx,1,6,0,6,1
src/frontend/src/features/rooms/livekit/hooks/useIsAdminOrOwner.ts,1,6,0,6,1
src/frontend/src/features/rooms/livekit/hooks/useRoomId.ts,1,6,0,6,1
src/frontend/src/utils/dom.ts,1,6,0,6,1
src/frontend/src/api/queryKeys.ts,6,5,0,5,3
src/frontend/.eslintrc.cjs,4,4,1,5,2
src/backend/MANIFEST.in,2,4,1,5,2
src/frontend/src/api/queryClient.ts,2,4,1,5,1
src/frontend/src/features/home/navigation/navigateToHome.ts,2,0,5,5,1
src/agents/exceptions.py,1,5,0,5,1
src/backend/demo/defaults.py,1,5,0,5,1
src/frontend/.prettierrc,1,5,0,5,1
src/frontend/postcss.config.cjs,1,5,0,5,1
src/frontend/public/assets/devise.svg,1,5,0,5,1
src/frontend/src/features/auth/utils/logoutUrl.ts,1,5,0,5,1
src/frontend/src/features/reactions/hooks/useAnnounceReaction.ts,1,3,2,5,1
src/frontend/src/features/rooms/utils/getParticipantName.ts,1,5,0,5,1
src/frontend/src/navigation/navigateToHome.ts,1,5,0,5,1
src/frontend/src/primitives/Italic.tsx,1,5,0,5,1
src/sdk/consumer/src/App.css,1,5,0,5,1
src/sdk/library/.prettierrc,1,5,0,5,1
src/helm/env.d/production/secrets.enc.yaml,3,2,2,4,2
src/helm/env.d/staging/secrets.enc.yaml,3,2,2,4,2
src/helm/meet/generate-readme.sh,3,2,2,4,1
LICENSES/LICENSE.MIT.md,2,2,2,4,2
src/frontend/.gitignore,2,4,0,4,2
docs/features/subtitles.md,1,4,0,4,1
docs/features/summarization.md,1,4,0,4,1
env.d/development/kube-secret.dist,1,4,0,4,1
scripts/update-git-submodule.sh,1,4,0,4,1
src/frontend/src/api/ApiUser.ts,1,4,0,4,1
src/frontend/src/features/rooms/livekit/hooks/useIsRecordingModeEnabled.ts,1,2,2,4,1
src/frontend/src/queries/keys.ts,1,4,0,4,1
src/helm/impress/Chart.yaml,1,4,0,4,1
src/sdk/consumer/.vite/deps/react.js,1,4,0,4,1
src/backend/meet/urls.py,2,2,1,3,1
src/frontend/src/features/home/index.ts,2,2,1,3,1
src/frontend/src/features/notifications/index.ts,2,3,0,3,1
src/frontend/src/features/reactions/utils.ts,2,2,1,3,1
src/frontend/src/features/recording/api/stopRecording.ts,2,2,1,3,1
src/frontend/tsconfig.node.json,2,2,1,3,1
bin/updatekeys.sh,1,3,0,3,1
docs/examples/redis.values.yaml,1,3,0,3,1
env.d/development/common.e2e.dist,1,3,0,3,1
src/frontend/public/assets/link-grey.svg,1,3,0,3,1
src/frontend/src/primitives/Div.tsx,1,3,0,3,1
src/sdk/consumer/.vite/deps/package.json,1,3,0,3,1
src/sdk/library/src/Config.ts,1,3,0,3,1
src/sdk/library/src/index.tsx,1,3,0,3,1
bin/install-hooks.sh,2,1,1,2,1
bin/update-git-submodule.sh,2,1,1,2,1
bin/update-keys.sh,2,1,1,2,1
src/frontend/src/assets/play-icon.svg,2,1,1,2,2
src/frontend/src/features/recording/hooks/useIsRecordingModeEnabled.ts,2,1,1,2,1
src/frontend/src/features/rooms/livekit/components/controls/Device/PermissionNeededButton.tsx,2,1,1,2,1
src/helm/env.d/preprod/secrets.enc.yaml,2,1,1,2,2
LICENSE,1,1,1,2,1
Procfile,1,2,0,2,1
docker/files/usr/local/etc/gunicorn/meet.py,1,1,1,2,1
src/frontend/src/assets/CameraIcon.tsx,1,1,1,2,1
src/frontend/src/features/rooms/api/lowerHandParticipants.ts,1,1,1,2,1
src/frontend/src/stores/screenSharePreferences.ts,1,1,1,2,1
src/frontend/public/vite.svg,2,0,1,1,2
src/frontend/src/assets/react.svg,2,0,1,1,2
src/backend/core/external_api/__init__.py,1,1,0,1,1
src/backend/core/recording/event/__init__.py,1,1,0,1,1
src/backend/core/recording/worker/__init__.py,1,1,0,1,1
src/frontend/.env.production,1,1,0,1,1
src/frontend/public/site.webmanifest,1,1,0,1,1
src/frontend/visio/public/vite.svg,1,1,0,1,1
src/frontend/visio/src/assets/react.svg,1,1,0,1,1
src/frontend/visio/src/vite-env.d.ts,1,1,0,1,1
src/sdk/consumer/public/vite.svg,1,1,0,1,1
src/sdk/consumer/src/vite-env.d.ts,1,1,0,1,1
src/sdk/library/.env.development,1,1,0,1,1
src/sdk/library/.env.production,1,1,0,1,1
src/sdk/library/public/vite.svg,1,1,0,1,1
src/summary/summary/__init__.py,1,1,0,1,1
src/summary/summary/api/__init__.py,1,1,0,1,1
src/summary/summary/api/route/__init__.py,1,1,0,1,1
src/summary/summary/core/__init__.py,1,1,0,1,1
src/summary/tests/__init__.py,1,1,0,1,1
src/summary/tests/api/__init__.py,1,1,0,1,1
src/summary/tests/models/__init__.py,1,1,0,1,1
src/backend/locale/fr_FR/LC_MESSAGES/django.mo,14,0,0,0,3
src/backend/locale/en_US/LC_MESSAGES/django.mo,13,0,0,0,3
src/backend/locale/nl_NL/LC_MESSAGES/django.mo,12,0,0,0,2
src/backend/locale/de_DE/LC_MESSAGES/django.mo,9,0,0,0,2
docs/assets/visio-logo.png,2,0,0,0,2
src/backend/__init__.py,2,0,0,0,2
src/frontend/public/assets/logo-suite-numerique.png,2,0,0,0,1
src/frontend/public/fonts/Marianne-Bold-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-Bold_Italic-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-ExtraBold-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-ExtraBold_Italic-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-Light-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-Light_Italic-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-Medium-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-Medium_Italic-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-Regular-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-Regular_Italic-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-Thin-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/Marianne-Thin_Italic-subset.woff2,2,0,0,0,2
src/frontend/public/fonts/sourcecodepro-regular-subset.woff2,2,0,0,0,1
src/frontend/public/fonts/sourcesans3-bold-subset.woff2,2,0,0,0,1
src/frontend/public/fonts/sourcesans3-it-subset.woff2,2,0,0,0,1
src/frontend/public/fonts/sourcesans3-regular-subset.woff2,2,0,0,0,1
src/frontend/src/assets/intro-slider/1.png,2,0,0,0,1
src/frontend/src/assets/intro-slider/1_solo.png,2,0,0,0,1
bin/update-openapi-schema,1,0,0,0,1
docker/dinum-frontend/assets/devise.svg,1,0,0,0,1
docker/dinum-frontend/assets/gouvernement.svg,1,0,0,0,1
docker/dinum-frontend/assets/marianne.svg,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-Bold-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-Bold_Italic-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-ExtraBold-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-ExtraBold_Italic-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-Light-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-Light_Italic-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-Medium-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-Medium_Italic-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-Regular-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-Regular_Italic-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-Thin-subset.woff2,1,0,0,0,1
docker/dinum-frontend/fonts/Marianne-Thin_Italic-subset.woff2,1,0,0,0,1
docker/livekit/out/.gitkeep,1,0,0,0,1
docs/assets/banner-meet-fr.png,1,0,0,0,1
docs/examples/helm/keycloak.values.yaml,1,0,0,0,1
docs/examples/helm/livekit.values.yaml,1,0,0,0,1
docs/examples/helm/postgresql.values.yaml,1,0,0,0,1
docs/examples/helm/redis.values.yaml,1,0,0,0,1
src/agents/multi_user_transcriber.py,1,0,0,0,1
src/backend/core/__init__.py,1,0,0,0,1
src/backend/core/authentication/__init__.py,1,0,0,0,1
src/backend/core/migrations/__init__.py,1,0,0,0,1
src/backend/core/recording/__init__.py,1,0,0,0,1
src/backend/core/recording/services/__init__.py,1,0,0,0,1
src/backend/core/services/__init__.py,1,0,0,0,1
src/backend/core/static/images/logo-suite-numerique.png,1,0,0,0,1
src/backend/core/static/images/logo.png,1,0,0,0,1
src/backend/core/static/images/mail-header-background.png,1,0,0,0,1
src/backend/core/templatetags/__init__.py,1,0,0,0,1
src/backend/core/tests/__init__.py,1,0,0,0,1
src/backend/core/tests/authentication/__init__.py,1,0,0,0,1
src/backend/core/tests/files/__init__.py,1,0,0,0,1
src/backend/core/tests/recording/__init__.py,1,0,0,0,1
src/backend/core/tests/recording/event/__init__.py,1,0,0,0,1
src/backend/core/tests/recording/service/__init__.py,1,0,0,0,1
src/backend/core/tests/recording/worker/__init__.py,1,0,0,0,1
src/backend/core/tests/rooms/__init__.py,1,0,0,0,1
src/backend/core/tests/services/__init__.py,1,0,0,0,1
src/backend/core/tests/swagger/__init__.py,1,0,0,0,1
src/backend/demo/__init__.py,1,0,0,0,1
src/backend/demo/management/__init__.py,1,0,0,0,1
src/backend/demo/management/commands/__init__.py,1,0,0,0,1
src/backend/demo/tests/__init__.py,1,0,0,0,1
src/backend/impress/__init__.py,1,0,0,0,1
src/backend/meet/__init__.py,1,0,0,0,1
src/frontend/README.md,1,0,0,0,1
src/frontend/public/.well-known/windows-app-web-link,1,0,0,0,1
src/frontend/public/android-chrome-192x192.png,1,0,0,0,1
src/frontend/public/android-chrome-512x512.png,1,0,0,0,1
src/frontend/public/apple-touch-icon.png,1,0,0,0,1
src/frontend/public/assets/backgrounds/1.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/2.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/3.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/4.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/5.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/6.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/7.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/8.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/thumbnails/1.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/thumbnails/2.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/thumbnails/3.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/thumbnails/4.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/thumbnails/5.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/thumbnails/6.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/thumbnails/7.jpg,1,0,0,0,1
src/frontend/public/assets/backgrounds/thumbnails/8.jpg,1,0,0,0,1
src/frontend/public/assets/beret.png,1,0,0,0,1
src/frontend/public/assets/glasses.png,1,0,0,0,1
src/frontend/public/assets/intro-slider/1.png,1,0,0,0,1
src/frontend/public/assets/intro-slider/2.png,1,0,0,0,1
src/frontend/public/assets/intro-slider/3.png,1,0,0,0,1
src/frontend/public/assets/intro-slider/4.png,1,0,0,0,1
src/frontend/public/assets/mustache.png,1,0,0,0,1
src/frontend/public/assets/reactions/clapping-hands.png,1,0,0,0,1
src/frontend/public/assets/reactions/face-with-open-mouth.png,1,0,0,0,1
src/frontend/public/assets/reactions/face-with-tears-of-joy.png,1,0,0,0,1
src/frontend/public/assets/reactions/folded-hands.png,1,0,0,0,1
src/frontend/public/assets/reactions/party-popper.png,1,0,0,0,1
src/frontend/public/assets/reactions/red-heart.png,1,0,0,0,1
src/frontend/public/assets/reactions/thumbs-down.png,1,0,0,0,1
src/frontend/public/assets/reactions/thumbs-up.png,1,0,0,0,1
src/frontend/public/favicon-16x16.png,1,0,0,0,1
src/frontend/public/favicon-32x32.png,1,0,0,0,1
src/frontend/public/favicon.ico,1,0,0,0,1
src/frontend/public/icon.png,1,0,0,0,1
src/frontend/public/sounds/notifications.mp3,1,0,0,0,1
src/frontend/public/sounds/uprise.mp3,1,0,0,0,1
src/frontend/src/assets/intro-slider/2_multiple.png,1,0,0,0,1
src/frontend/src/assets/intro-slider/3_resume.png,1,0,0,0,1
src/frontend/src/assets/intro-slider/4_record.png,1,0,0,0,1
src/frontend/src/features/layout/components/CarouselLayout.tsx,1,0,0,0,1
src/frontend/src/features/layout/components/PaginationControl.tsx,1,0,0,0,1
src/frontend/src/features/layout/components/PaginationIndicator.tsx,1,0,0,0,1
src/frontend/src/features/layout/hooks/useGridLayout.ts,1,0,0,0,1
src/frontend/tsconfig.json,1,0,0,0,1
src/sdk/library/docs/demo.gif,1,0,0,0,1
src/sdk/library/docs/demo_loggedout.gif,1,0,0,0,1
